"date","proposal","who","state"
"
1090313
","

立法院議事規則第九條及第二十二條條文修正草案

","
賴瑞隆等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

立法委員行為法部分條文修正草案

","
賴瑞隆等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

電影法第二十一條條文修正草案

","
林奕華
","
 1090313   一讀(委員會待審)
"
"
1090313
","

學校衛生法第二十四條條文修正草案

","
林奕華等
","
 1091224   二讀(已議決)
"
"
1090313
","

教育經費編列與管理法第三條條文修正草案

","
林奕華等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

噪音管制法第十五條及第十七條條文修正草案

","
王定宇等
","
 1091230   三讀
"
"
1090313
","

性別工作平等法第二十條條文修正草案

","
徐志榮等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

財團法人客家語言研究發展與文化推廣中心設置條例草案

","
林為洲等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

跟蹤騷擾防制法草案

","
林為洲等
","
 1101119   三讀
"
"
1090313
","

全民健康保險法部分條文修正草案

","
林俊憲等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

災害防救法第三條條文修正草案

","
劉建國等
","
 1110524   三讀
"
"
1090313
","

農民健康保險條例第二十三條條文修正草案

","
劉建國等
","
 1101207   三讀
"
"
1090313
","

勞動教育促進法草案

","
劉建國
","
 1101125   委員會審議中
"
"
1090313
","

營養及健康飲食促進法草案

","
劉建國等
","
 1121215   三讀
"
"
1090313
","

學校衛生法第七條條文修正草案

","
洪孟楷等
","
 1091224   二讀(已議決)
"
"
1090313
","

性別工作平等法第十五條條文修正草案

","
洪孟楷
","
 1101228   三讀
"
"
1090313
","

公共場所母乳哺育條例第七條條文修正草案

","
洪孟楷
","
 1090313   一讀(委員會待審)
"
"
1090313
","

公教人員保險法第四十八條條文修正草案

","
費鴻泰等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

性別工作平等法第二十條條文修正草案

","
謝衣鳯等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

就業保險法第十條、第十一條及第十九條之三條文修正草案

","
謝衣鳯等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

減碳無煤家園推動法草案

","
江啟臣
","
 1090313   一讀(委員會待審)
"
"
1090313
","

性別工作平等法第十五條條文修正草案

","
江啟臣等
","
 1101228   三讀
"
"
1090313
","

原住民族狩獵用槍枝彈藥許可與管理條例草案

","
鄭天財
","
 1090313   一讀(委員會待審)
"
"
1090313
","

原住民族健康法草案

","
鄭天財
","
 1120526   三讀
"
"
1090313
","

跟蹤騷擾防制法草案

","
鄭麗文等
","
 1101119   三讀
"
"
1090313
","

新經濟移民法草案

","
陳亭妃等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

中小企業發展條例第十四條、第二十八條及第三十五條條文修正草案

","
陳亭妃等
","
 1120413   委員會審議中
"
"
1090313
","

礦業法部分條文修正草案

","
陳亭妃等
","
 1120526   三讀
"
"
1090313
","

農業保險法草案

","
陳亭妃等
","
 1090512   三讀
"
"
1090313
","

動物保護法第一條及第三條條文修正草案

","
陳亭妃等
","
 1100427   三讀
"
"
1090313
","

野生動物保育法第四條及第六條條文修正草案

","
陳亭妃等
","
 1100322   委員會審竣
"
"
1090313
","

森林法第十五條條文修正草案

","
陳亭妃等
","
 1100422   委員會審竣
"
"
1090313
","

交通部觀光署組織法草案

","
許智傑等
","
 1120516   三讀
"
"
1090313
","

傳染病防治法第六十二條及第六十九條條文修正草案

","
王定宇
","
 1101215   委員會審議中
"
"
1090313
","

學校衛生法第十三條條文修正草案

","
黃國書
","
 1091224   三讀
"
"
1090313
","

平均地權條例第四十七條、第四十七條之三及第八十一條之二條文修正草案

","
台灣民眾黨黨團等
","
 1091230   三讀
"
"
1090313
","

房屋稅條例第五條及第十一條條文修正草案

","
台灣民眾黨黨團等
","
 1121219   三讀
"
"
1090313
","

不動產經紀業管理條例第二十四條之一、第二十九條及第四十條條文修正草案

","
台灣民眾黨黨團等
","
 1091230   三讀
"
"
1090313
","

尊嚴善終法草案

","
台灣民眾黨黨團等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

大量解僱勞工保護法部分條文修正草案

","
台灣民眾黨黨團等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

保險法增訂第一百四十三條之七及第一百四十三條之八條文草案

","
台灣民眾黨黨團等
","
 1090313   一讀(委員會待審)
"
"
1090313
","

都市危險及老舊建築物加速重建條例第六條條文修正草案

","
台灣民眾黨黨團等
","
 1090417   三讀
"
"
1090313
","

國土計畫法第四十五條條文修正草案

","
台灣民眾黨黨團等
","
 1090417   三讀
"
"
1090306
","

原住民族自治推動條例草案

","
廖國棟
","
 1110420   委員會審議中
"
"
1090306
","

原住民族土地及海域法草案

","
廖國棟
","
 1110328   委員會審議中
"
"
1090306
","

原住民保留地權利回復條例草案

","
廖國棟
","
 1110331   委員會審竣
"
"
1090306
","

原住民族基本法部分條文修正草案

","
廖國棟
","
 1090306   一讀(委員會待審)
"
"
1090306
","

原住民身分法第八條條文修正草案

","
廖國棟
","
 1091231   三讀
"
"
1090306
","

社會秩序維護法第八十三條條文修正草案

","
魯明哲
","
 1091229   三讀
"
"
1090306
","

社會秩序維護法第八十七條條文修正草案

","
魯明哲
","
 1091229   三讀
"
"
1090306
","

都市危險及老舊建築物加速重建條例第六條條文修正草案

","
魯明哲
","
 1090417   三讀
"
"
1090306
","

警械使用條例增訂第十條之一條文草案

","
魯明哲等
","
 1110930   三讀
"
"
1090306
","

傳染病防治法第六十七條及第六十九條條文修正草案

","
魯明哲
","
 1101215   委員會審議中
"
"
1090306
","

財政紀律法增訂第十二條之一及第十二條之二條文草案

","
曾銘宗等
","
 1100506   委員會審議中
"
"
1090306
","

土地法第七十三條及第七十三條之一條文修正草案

","
羅致政
","
 1110531   三讀
"
"
1090306
","

動物保護法第二十九條條文修正草案

","
羅致政
","
 1110427   委員會審議中
"
"
1090306
","

遺產及贈與稅法第二十三條及第二十八條條文修正草案

","
羅致政
","
 1090306   一讀(委員會待審)
"
"
1090306
","

勞動基準法第四十三條條文修正草案

","
黃秀芳等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

就業保險法第十條、第十一條及第十九條之三條文修正草案

","
黃秀芳等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

性別工作平等法增訂第二十條之一條文草案

","
黃秀芳等
","
 1101129   委員會審議中
"
"
1090306
","

社會秩序維護法第八十七條條文修正草案

","
許淑華等
","
 1091229   三讀
"
"
1090306
","

私立學校法第五十七條條文修正草案

","
許淑華
","
 1090306   一讀(委員會待審)
"
"
1090306
","

刑事訴訟法第七十一條及第一百七十五條條文修正草案

","
許淑華等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

性別工作平等法第十五條條文修正草案

","
許淑華等
","
 1101228   三讀
"
"
1090306
","

性騷擾防治法第二十五條條文修正草案

","
許淑華等
","
 1120731   三讀
"
"
1090306
","

社會救助法第五條之一及第五條之二條文修正草案

","
許淑華等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

科學技術基本法第九條條文修正草案

","
林奕華等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

地方制度法部分條文修正草案

","
鄭運鵬等
","
 1090306   退回程序
"
"
1090306
","

個人資料保護法第二條及第五十六條條文修正草案

","
李貴敏
","
 1090306   一讀(委員會待審)
"
"
1090306
","

民法第二百零五條條文修正草案

","
李貴敏
","
 1091229   三讀
"
"
1090306
","

民法第二百零七條條文修正草案

","
李貴敏
","
 1090422   委員會審竣
"
"
1090306
","

中華民國刑法第三百四十四條條文修正草案

","
李貴敏
","
 1090504   委員會審議中
"
"
1090306
","

都市危險及老舊建築物加速重建條例第六條條文修正草案

","
羅明才等
","
 1090417   三讀
"
"
1090306
","

糾纏行為防制法草案

","
江永昌等
","
 1101119   三讀
"
"
1090306
","

產業創新條例增訂第十七條之一條文草案

","
江永昌等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

所得稅法第十七條條文修正草案

","
江永昌等
","
 1090415   委員會審議中
"
"
1090306
","

保險法第一百七十七條條文修正草案

","
江永昌等
","
 1120522   委員會審議中
"
"
1090306
","

提存法第十七條及第十七條之一條文修正草案

","
江永昌
","
 1090306   一讀(委員會待審)
"
"
1090306
","

勞資爭議處理法第三十九條條文修正草案

","
江永昌
","
 1090306   一讀(委員會待審)
"
"
1090306
","

天然氣事業法增訂第五十八條之一條文草案

","
張廖萬堅等
","
 1090512   三讀
"
"
1090306
","

運動產業發展條例增訂第二十六條之二條文草案

","
張廖萬堅等
","
 1101207   三讀
"
"
1090306
","

運動彩券發行條例第六條條文修正草案

","
張廖萬堅等
","
 1090522   二讀(已議決)
"
"
1090306
","

文化藝術獎助條例部分條文修正草案

","
張廖萬堅等
","
 1100430   三讀
"
"
1090306
","

老人福利法部分條文修正草案

","
張廖萬堅等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

社會救助法第四條及第五條條文修正草案

","
張廖萬堅
","
 1090306   一讀(委員會待審)
"
"
1090306
","

全民健康保險法第九條條文修正草案

","
張廖萬堅等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

勞工保險條例第五十八條條文修正草案

","
張廖萬堅等
","
 1090306   一讀(委員會待審)
"
"
1090306
","

總統副總統選舉罷免法第十一條及第二十三條條文修正草案

","
謝衣鳯
","
 1090306   一讀(委員會待審)
"
"
1090306
","

證券交易法第十四條條文修正草案

","
曾銘宗
","
 1090505   三讀
"
"
1090306
","

消費者債務清理條例第一百四十八條及第一百四十九條條文修正草案

","
曾銘宗
","
 1100531   三讀
"
"
1090303
","

就業服務法部分條文修正草案

","
蘇巧慧等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

傳染病防治法部分條文修正草案

","
蘇巧慧等
","
 1101215   委員會審議中
"
"
1090303
","

勞動基準法第十三條之一、第四十二條及第七十七條條文修正草案

","
蘇巧慧等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

公教人員保險法第十八條條文修正草案

","
羅致政
","
 1090303   一讀(委員會待審)
"
"
1090303
","

勞工保險條例第五十八條條文修正草案

","
羅致政
","
 1090303   一讀(委員會待審)
"
"
1090303
","

藥事法第八十條條文修正草案

","
羅致政
","
 1090303   一讀(委員會待審)
"
"
1090303
","

傳染病防治法第六十三條條文修正草案

","
郭國文等
","
 1101215   委員會審議中
"
"
1090303
","

傳染病防治法第六十七條條文修正草案

","
郭國文等
","
 1101215   委員會審議中
"
"
1090303
","

傳染病防治法第六十九條條文修正草案

","
郭國文等
","
 1110518   委員會審議中
"
"
1090303
","

原住民族基本法增訂第二十條之一條文草案

","
鄭天財
","
 1091008   委員會審議中
"
"
1090303
","

證券投資人及期貨交易人保護法部分條文修正草案

","
曾銘宗等
","
 1090522   三讀
"
"
1090303
","

所得稅法第十七條條文修正草案

","
費鴻泰等
","
 1090415   委員會審議中
"
"
1090303
","

海關進口稅則部分稅則修正草案

","
費鴻泰等
","
 1090415   委員會審竣
"
"
1090303
","

公路法第六十五條條文修正草案

","
費鴻泰等
","
 1100413   二讀(廣泛討論)
"
"
1090303
","

性別工作平等法第十五條條文修正草案

","
費鴻泰等
","
 1101228   三讀
"
"
1090303
","

兒童及少年福利與權益保障法第三十三條之二條文修正草案

","
費鴻泰等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

勞工保險條例第五十八條條文修正草案

","
費鴻泰等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

尊嚴善終法草案

","
李德維
","
 1090303   一讀(委員會待審)
"
"
1090303
","

性別工作平等法第二十條條文修正草案

","
李德維
","
 1090303   一讀(委員會待審)
"
"
1090303
","

公職人員選舉罷免法第十八條及第五十七條條文修正草案

","
陳玉珍
","
 1090417   三讀
"
"
1090303
","

總統副總統選舉罷免法第十四條及第五十三條條文修正草案

","
陳玉珍
","
 1090417   三讀
"
"
1090303
","

離島建設條例第九條條文修正草案

","
陳玉珍等
","
 1100512   委員會審議中
"
"
1090303
","

離島建設條例增訂第九條之四條文草案

","
陳玉珍等
","
 1100512   委員會審議中
"
"
1090303
","

離島建設條例第十六條條文修正草案

","
陳玉珍等
","
 1100512   委員會審議中
"
"
1090303
","

傳染病防治法第四十八條條文修正草案

","
溫玉霞
","
 1101215   委員會審議中
"
"
1090303
","

傳染病防治法第五十三條及第五十五條條文修正草案

","
溫玉霞
","
 1090303   一讀(委員會待審)
"
"
1090303
","

傳染病防治法第六十四條之一、第六十七條及第六十九條條文修正草案

","
溫玉霞
","
 1101215   委員會審議中
"
"
1090303
","

全民健康保險法增訂第十六條之一條文草案

","
溫玉霞
","
 1100513   委員會審議中
"
"
1090303
","

性別工作平等法第二十條條文修正草案

","
溫玉霞
","
 1090303   一讀(委員會待審)
"
"
1090303
","

性騷擾防治法第二十五條條文修正草案

","
溫玉霞
","
 1120731   三讀
"
"
1090303
","

社會秩序維護法第八十三條條文修正草案

","
廖婉汝
","
 1091229   三讀
"
"
1090303
","

畜牧法第四十五條之一條文修正草案

","
廖婉汝
","
 1090303   一讀(委員會待審)
"
"
1090303
","

所得稅法第十七條條文修正草案

","
廖婉汝等
","
 1121219   三讀
"
"
1090303
","

學生輔導法第三條及第七條條文修正草案

","
廖婉汝
","
 1090303   一讀(委員會待審)
"
"
1090303
","

法律扶助法第五條條文修正草案

","
廖婉汝
","
 1090303   一讀(委員會待審)
"
"
1090303
","

道路交通管理處罰條例第十八條之一條文修正草案

","
許淑華
","
 1091230   三讀
"
"
1090303
","

老人福利法第二十五條條文修正草案

","
許淑華
","
 1090303   一讀(委員會待審)
"
"
1090303
","

就業保險法第十九條之一條文修正草案

","
許淑華
","
 1101214   三讀
"
"
1090303
","

就業保險法第十九條之二條文修正草案

","
許淑華
","
 1101224   三讀
"
"
1090303
","

管線安全法草案

","
賴士葆
","
 1090303   一讀(委員會待審)
"
"
1090303
","

家庭暴力防治法第六十一條條文修正草案

","
賴士葆
","
 1121121   三讀
"
"
1090303
","

兒童網路個人資料保護法草案

","
賴士葆
","
 1090303   一讀(委員會待審)
"
"
1090303
","

公職人員選舉罷免法第五十七條條文修正草案

","
趙天麟等
","
 1090417   三讀
"
"
1090303
","

總統副總統選舉罷免法第五十三條條文修正草案

","
趙天麟等
","
 1090417   三讀
"
"
1090303
","

兵役法第四十三條條文修正草案

","
趙天麟等
","
 1090428   三讀
"
"
1090303
","

國家中山科學研究院設置條例部分條文修正草案

","
趙天麟等
","
 1100518   三讀
"
"
1090303
","

傳染病防治法第六十二條條文修正草案

","
趙天麟等
","
 1101215   委員會審議中
"
"
1090303
","

所得稅法第十七條條文修正草案

","
林德福等
","
 1090415   委員會審議中
"
"
1090303
","

廢止監試法

","
蔡適應等
","
 1100413   三讀
"
"
1090303
","

公務人員考試法刪除第二十六條條文草案

","
蔡適應等
","
 1100413   三讀
"
"
1090303
","

專門職業及技術人員考試法第二十一條條文修正草案

","
蔡適應等
","
 1100413   三讀
"
"
1090303
","

農民健康保險條例第七條條文修正草案

","
蔡易餘等
","
 1101207   三讀
"
"
1090303
","

稅捐稽徵法第四十四條條文修正草案

","
蔡易餘等
","
 1101130   三讀
"
"
1090303
","

勞工保險條例第六十二條及第六十三條之二條文修正草案

","
蔡易餘等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

就業服務法第五十二條條文修正草案

","
蔡易餘等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

會計法第九十九條之一條文修正草案

","
蔡易餘等
","
 1110530   三讀
"
"
1090303
","

客家基本法第十八條條文修正草案

","
洪孟楷等
","
 1091007   委員會審議中
"
"
1090303
","

公民投票法第二十五條條文修正草案

","
洪孟楷等
","
 1101117   委員會審議中
"
"
1090303
","

總統副總統選舉罷免法第十三條條文修正草案

","
洪孟楷等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

學校衛生法第二十四條條文修正草案

","
洪孟楷等
","
 1091224   二讀(已議決)
"
"
1090303
","

公職人員選舉罷免法第十七條及第十七條之一條文修正草案

","
葉毓蘭
","
 1090303   一讀(委員會待審)
"
"
1090303
","

總統副總統選舉罷免法第十三條及第十三條之一條文修正草案

","
葉毓蘭
","
 1090303   一讀(委員會待審)
"
"
1090303
","

推動募兵制暫行條例第五條條文修正草案

","
林奕華
","
 1090303   一讀(委員會待審)
"
"
1090303
","

陸海空軍軍官士官服役條例第三十七條條文修正草案

","
林奕華等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

國軍退除役官兵輔導條例第二十四條及第三十四條條文修正草案

","
林奕華
","
 1091230   三讀
"
"
1090303
","

公務人員退休資遣撫卹法第四條、第三十四條及第三十九條條文修正草案

","
林奕華
","
 1101228   二讀(已議決)
"
"
1090303
","

公立學校教職員退休資遣撫卹條例第四條、第三十四條及第三十九條條文修正草案

","
林奕華
","
 1101228   二讀(已議決)
"
"
1090303
","

石油管理法第三十二條條文修正草案

","
萬美玲
","
 1090303   一讀(委員會待審)
"
"
1090303
","

高級中等學校建教合作實施及建教生權益保障法第二十一條條文修正草案

","
萬美玲
","
 1100521   三讀
"
"
1090303
","

高級中等學校建教合作實施及建教生權益保障法第二十二條條文修正草案

","
萬美玲
","
 1100521   三讀
"
"
1090303
","

勞動基準法增訂第三十條之二條文草案

","
萬美玲
","
 1090303   一讀(委員會待審)
"
"
1090303
","

勞動基準法第五十條條文修正草案

","
萬美玲
","
 1090303   一讀(委員會待審)
"
"
1090303
","

性騷擾防治法部分條文修正草案

","
萬美玲
","
 1120731   三讀
"
"
1090303
","

臺灣地區與大陸地區人民關係條例第三十七條條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

國軍眷村文化保存暨發展條例草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

農會法第十五條之一、第二十條之二及第二十五條之二條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

漁會法第十六條之一、第二十一條之二及第二十六條之二條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

所得稅法第四條及第十七條條文修正草案

","
邱志偉等
","
 1090415   委員會審議中
"
"
1090303
","

加值型及非加值型營業稅法第七條條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

外役監條例第四條條文修正草案

","
邱志偉等
","
 1090522   三讀
"
"
1090303
","

國家中山科學研究院設置條例第七條及第三十三條之一條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

勞動基準法增訂第七十條之一、第七十條之二及第七十條之三條文草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

勞工保險條例第六條條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

就業服務法第五十二條條文修正草案

","
邱志偉等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

公共衛生師法草案

","
吳玉琴等
","
 1090515   三讀
"
"
1090303
","

就業保險法第十條、第十一條及第十九條之三條文修正草案

","
吳玉琴等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

財團法人國家衛生研究院設置條例部分條文修正草案

","
吳玉琴等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

典試法第九條及第十條條文修正草案

","
蔡適應等
","
 1100413   三讀
"
"
1090303
","

道路交通管理處罰條例第三十條條文修正草案

","
洪孟楷
","
 1090522   三讀
"
"
1090303
","

中華民國刑法第一百三十五條條文修正草案

","
洪孟楷等
","
 1091231   三讀
"
"
1090303
","

育兒福利津貼條例草案

","
傅崐萁等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

保險法第一百三十八條之二條文修正草案

","
賴士葆
","
 1090522   三讀
"
"
1090303
","

金融監督管理委員會組織法第十條條文修正草案

","
賴士葆
","
 1090303   一讀(委員會待審)
"
"
1090303
","

營造業法第七條條文修正草案

","
陳超明
","
 1090303   一讀(委員會待審)
"
"
1090303
","

就業保險法第十條、第十一條及第十九條之三條文修正草案

","
陳超明等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

鐵路法第五十六條之五條文修正草案

","
林俊憲等
","
 1090505   三讀
"
"
1090303
","

廣播電視法部分條文修正草案

","
林俊憲等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

衛星廣播電視法第四十四條條文修正草案

","
林俊憲等
","
 1110503   三讀
"
"
1090303
","

行政罰法第十八條條文修正草案

","
林俊憲等
","
 1090401   委員會審議中
"
"
1090303
","

緊急醫療救護法第四十四條條文修正草案

","
林俊憲等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

傳染病防治法第六十二條條文修正草案

","
林俊憲等
","
 1101215   委員會審議中
"
"
1090303
","

運動產業發展條例增訂第二十六條之二條文草案

","
趙正宇
","
 1091204   撤回
"
"
1090303
","

鐵路法增訂第十九條之一條文草案

","
趙正宇等
","
 1090505   三讀
"
"
1090303
","

大眾捷運法部分條文修正草案

","
趙正宇
","
 1090303   一讀(委員會待審)
"
"
1090303
","

身心障礙者權益保障法第五十三條之一及第九十九條條文修正草案

","
趙正宇等
","
 1111215   委員會審議中
"
"
1090303
","

噪音管制法第十七條條文修正草案

","
趙正宇等
","
 1091230   三讀
"
"
1090303
","

農業保險法草案

","
鍾佳濱等
","
 1090512   三讀
"
"
1090303
","

國際金融業務條例部分條文修正草案

","
鍾佳濱等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

民法部分條文修正草案

","
鍾佳濱
","
 1091225   三讀
"
"
1090303
","

道路交通管理處罰條例第八十六條條文修正草案

","
鄭運鵬
","
 1090303   撤回
"
"
1090303
","

公務員服務法第十六條條文修正草案

","
鄭運鵬
","
 1110530   三讀
"
"
1090303
","

廢止監試法

","
鄭運鵬
","
 1100413   三讀
"
"
1090303
","

典試法刪除第十條條文草案

","
鄭運鵬
","
 1100413   三讀
"
"
1090303
","

農會法第四十七條之一及第四十七條之二條文修正草案

","
郭國文
","
 1090303   一讀(委員會待審)
"
"
1090303
","

漁會法第五十條之一及第五十條之二條文修正草案

","
郭國文
","
 1090303   一讀(委員會待審)
"
"
1090303
","

就業服務法第五十二條條文修正草案

","
曾銘宗等
","
 1090303   一讀(委員會待審)
"
"
1090303
","

公共衛生師法草案

","
台灣民眾黨黨團等
","
 1090515   三讀
"
"
1090303
","

民法部分條文修正草案

","
鍾佳濱
","
 1091225   三讀
"
"
1090303
","

立法委員互選院長副院長辦法第一條之一條文修正草案

","
鍾佳濱
","
 1090303   一讀(委員會待審)
"
"
1090221
","

原住民身分法部分條文修正草案

","
鄭天財
","
 1091231   三讀
"
"
1090221
","

服務業轉型飛躍執行條例草案

","
曾銘宗
","
 1090221   一讀(委員會待審)
"
"
1090221
","

青年創意創業創富執行條例草案

","
曾銘宗等
","
 1090221   一讀(委員會待審)
"
"
1090221
","

提高薪資執行特別條例草案

","
曾銘宗等
","
 1090221   一讀(委員會待審)
"
"
1090221
","

嚴重特殊傳染性肺炎防治及紓困特別條例草案

","
曾銘宗等
","
 1090225   三讀
"
"
1090221
","

新型冠狀病毒疾病紓困暨獎勵暫行條例草案

","
國民黨黨團等
","
 1090225   三讀
"
"
1090221
","

二零一九新型冠狀病毒防疫及基層紓困條例草案

","
台灣民眾黨黨團等
","
 1090225   三讀
"
"
1090221
","

公益揭發保護法草案

","
時代力量黨團等
","
 1101208   委員會審議中
"
"
1090221
","

學校衛生法第二十三條條文修正草案

","
謝衣鳯等
","
 1091224   二讀(已議決)
"
"
1090221
","

傳染病防治法第二十七條條文修正草案

","
林德福
","
 1090221   一讀(委員會待審)
"
"
1090221
","

因應嚴重特殊傳染性肺炎民生紓困暨振興產業特別條例草案

","
何欣純等
","
 1090225   三讀
"
"
1090221
","

一零九年嚴重特殊傳染性肺炎防治及產業提振暫行條例草案

","
蘇巧慧等
","
 1090225   三讀
"
"
1090221
","

新型冠狀病毒(COVID-19)防治及紓困特別條例草案

","
林奕華等
","
 1090225   三讀
"
"
1090221
","

嚴重特殊傳染性肺炎防治及紓困振興特別條例草案

","
黃國書等
","
 1090225   三讀
"
"
1090221
","

嚴重特殊傳染性肺炎防治及紓困振興特別條例

","
賴瑞隆等
","
 1090225   三讀
"
"
1090221
","

嚴重特殊傳染性肺炎防治及紓困振興特別條例草案

","
陳亭妃等
","
 1090225   三讀
"
"
1090221
","

新型冠狀病毒肺炎防治及紓困特別條例草案

","
賴士葆等
","
 1090225   三讀
"
"
1090221
","

新型冠狀病毒疾病紓困條例

","
鄭麗文等
","
 1090225   三讀
"
"
1121215
","

工廠管理輔導法第二十八條之十四、第三十一條及第三十九條條文修正草案

","
行政院
","
 1121215   一讀(委員會待審)
"
"
1121215
","

消防法部分條文修正草案

","
行政院
","
 1121215   一讀(委員會待審)
"
"
1121117
","

法務部調查局組織法第五條條文修正草案

","
行政院
","
 1121205   三讀
"
"
1121117
","

營養及健康飲食促進法草案

","
行政院
","
 1121215   三讀
"
"
1121110
","

公務人員協會法部分條文修正草案

","
考試院等
","
 1121110   退回程序
"
"
1121027
","

政治檔案條例部分條文修正草案

","
行政院
","
 1121208   三讀
"
"
1121027
","

國家機密保護法部分條文修正草案

","
行政院
","
 1121208   三讀
"
"
1121020
","

證券投資信託及顧問法部分條文修正草案

","
行政院
","
 1121020   一讀(委員會待審)
"
"
1121013
","

原住民族工作權保障法部分條文修正草案

","
行政院
","
 1121211   委員會審議中
"
"
1121013
","

原住民身分法修正草案

","
行政院
","
 1121218   三讀
"
"
1121013
","

文化資產保存法第四十一條及第九十九條條文修正草案

","
行政院
","
 1121110   三讀
"
"
1121013
","

住宅法部分條文修正草案

","
行政院
","
 1121121   三讀
"
"
1121013
","

都市危險及老舊建築物加速重建條例增訂第五條之一條文草案

","
行政院
","
 1121121   三讀
"
"
1121013
","

槍砲彈藥刀械管制條例部分條文修正草案

","
行政院
","
 1121218   三讀
"
"
1121013
","

水利法部分條文修正草案

","
行政院
","
 1121110   三讀
"
"
1121003
","

民事訴訟法第一百十六條及第四百八十六條條文修正草案

","
司法院
","
 1121114   三讀
"
"
1121003
","

民事訴訟法施行法第十二條條文修正草案

","
司法院
","
 1121114   二讀(已議決)
"
"
1121003
","

房屋稅條例部分條文修正草案

","
行政院
","
 1121219   三讀
"
"
1121003
","

海關進口稅則部分稅則修正草案

","
行政院
","
 1121110   三讀
"
"
1121003
","

義務役服役期間提繳退休金條例草案

","
行政院
","
 1121110   三讀
"
"
1121003
","

軍事營區安全維護條例草案

","
行政院
","
 1121218   三讀
"
"
1121003
","

最低工資法草案

","
行政院
","
 1121212   三讀
"
"
1121003
","

家庭暴力防治法部分條文修正草案

","
行政院
","
 1121121   三讀
"
"
1121003
","

國籍法部分條文修正草案

","
行政院
","
 1121003   一讀(委員會待審)
"
"
1121003
","

運動產業發展條例增訂第二十四條之一條文草案

","
行政院
","
 1121215   三讀
"
"
1120922
","

廢止公務人員退休撫卹基金監理委員會組織條例

","
考試院
","
 1121121   三讀
"
"
1120922
","

簡易人壽保險法部分條文修正草案

","
行政院
","
 1121110   三讀
"
"
1120922
","

道路交通安全基本法草案

","
行政院
","
 1121201   三讀
"
"
1120922
","

審計人員任用條例修正草案

","
監察院等
","
 1121114   三讀
"
"
1120717
","

性騷擾防治法修正草案

","
行政院
","
 1120731   三讀
"
"
1120717
","

性別工作平等法部分條文修正草案

","
行政院
","
 1120731   三讀
"
"
1120717
","

性別平等教育法修正草案

","
行政院
","
 1120728   三讀
"
"
1120526
","

傳染病防治法增訂第七十四條之一條文草案

","
行政院
","
 1120530   三讀
"
"
1120512
","

少年事件處理法部分條文修正草案

","
司法院等
","
 1120530   三讀
"
"
1120512
","

家事事件法第三條、第九十六條及第一百八十五條條文修正草案

","
司法院
","
 1120530   三讀
"
"
1120505
","

證券交易法部分條文修正草案

","
行政院
","
 1120530   三讀
"
"
1120505
","

國家語言研究發展中心設置條例草案

","
行政院
","
 1120505   一讀(委員會待審)
"
